id,name,category,primary_muscles,secondary_muscles,difficulty,equipment,exercise_type,sets,seconds_per_set,repetitions_per_set,rest,video,thumbnail,pro_only,uses_weights,thumbnail_url,video_url
142127,Lunge backward side swing - SB,strength,"Obliques, Quads, Hamstrings, Glutes","Lower Back, Front Shoulders",Expert,Sandbag,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2480.mp4,4d13f2233bb5507c268d5aadc923c1fcc81c.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/4d13f2233bb5507c268d5aadc923c1fcc81c.png,https://static.virtuagym.com/videos/2023_id2480.mp4
192007,Assisted push-up clap - Pulley,strength,"Triceps, Upper Chest",Front Shoulders,Advanced,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id2964.mp4,c17ab90b9518647a7b2bfe43fafc3e7a911d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c17ab90b9518647a7b2bfe43fafc3e7a911d.png,https://static.virtuagym.com/videos/2023_id2964.mp4
142132,"One leg squat multi direction, left - SB",strength,"Quads, Hamstrings, Glutes","Lower Back, Obliques",Advanced,Sandbag,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_id2482.mp4,769e26a3163c86f20a98517904636aaa9830.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/769e26a3163c86f20a98517904636aaa9830.png,https://static.virtuagym.com/videos/2023_id2482.mp4
192017,"Rotation squat position, left - Pulley",strength,Obliques,,Intermediate,Pulley,repetition_based,3,,"8,8,8","30,30,30,30,30",2023_id2971.mp4,5730130e88b38bb1a4171af4135c5874417d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/5730130e88b38bb1a4171af4135c5874417d.png,https://static.virtuagym.com/videos/2023_id2971.mp4
142133,"One arm bent-over row single leg, left - SB",strength,"Lower Back, Lats","Quads, Obliques",Advanced,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2466.mp4,f05af20940d3618f5a4b4585669013f46f9d.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/f05af20940d3618f5a4b4585669013f46f9d.png,https://static.virtuagym.com/videos/2023_id2466.mp4
192019,"Kneeling pull push rotation open, right - Pulley",strength,Obliques,,Advanced,Pulley,repetition_based,3,,"8,8,8","30,30,30,30,30",2023_id2973.mp4,04f3648f94fcf3474de7c312330a4392ae9a.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/04f3648f94fcf3474de7c312330a4392ae9a.png,https://static.virtuagym.com/videos/2023_id2973.mp4
142135,knee raise overhead press - AB,strength,"Front Shoulders, Quads, Calves, Glutes, Hamstrings","Triceps, Lower Back, Obliques, Abs - Straight Abs",Advanced,Aquaball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2447.mp4,e2505b5bf0f5bd4d37901157f10f21dec418.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e2505b5bf0f5bd4d37901157f10f21dec418.png,https://static.virtuagym.com/videos/2023_id2447.mp4
192917,"Lunge forward, left - Pulley front low left",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2982.mp4,16535beaaa9ce5b58b3fe6331e5e72e2d867.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/16535beaaa9ce5b58b3fe6331e5e72e2d867.png,https://static.virtuagym.com/videos/2023_id2982.mp4
142136,"Turkish get up, right - HV",strength,"Quads, Obliques","Lower Back, Abs - Straight Abs, Hamstrings, Glutes",Advanced,Hydrovest,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2490.mp4,4b3572718bb78186a7ebe2814abfd52d3e4a.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/4b3572718bb78186a7ebe2814abfd52d3e4a.png,https://static.virtuagym.com/videos/2023_id2490.mp4
192918,"Lunge backwards, alternating - Pulley front low ri",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2983.mp4,db04c3c884809fc4b47328b2316ceb59b721.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/db04c3c884809fc4b47328b2316ceb59b721.png,https://static.virtuagym.com/videos/2023_id2983.mp4
142137,"Klok lunges, right - HV",strength,"Quads, Hamstrings, Glutes, Calves","Lower Back, Obliques, Abs - Straight Abs",Advanced,Hydrovest,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2488.mp4,6fc18702d5e52dacf8db77a2c5d281cc4c71.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6fc18702d5e52dacf8db77a2c5d281cc4c71.png,https://static.virtuagym.com/videos/2023_id2488.mp4
192919,"Lunge backwards, right - Pulley front low left",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2984.mp4,00a9c8d9e2299b3265a352dcbaeb6f6eaf87.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/00a9c8d9e2299b3265a352dcbaeb6f6eaf87.png,https://static.virtuagym.com/videos/2023_id2984.mp4
142138,Kneeling jump to squatposition - HV,strength,"Quads, Hamstrings, Glutes","Lower Back, Obliques, Abs - Straight Abs",Expert,Hydrovest,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2491.mp4,0e8c9248ac47a74f77378dacc472a6da5239.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0e8c9248ac47a74f77378dacc472a6da5239.png,https://static.virtuagym.com/videos/2023_id2491.mp4
192920,"Lunge forward, right - Pulley behind low left",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2985.mp4,c6d841395cfe2986152386839211fcdc60a6.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/c6d841395cfe2986152386839211fcdc60a6.png,https://static.virtuagym.com/videos/2023_id2985.mp4
142139,Kneeling jump to squat jump - HV,strength,"Quads, Hamstrings, Glutes, Calves","Lower Back, Abs - Straight Abs, Obliques",Expert,Hydrovest,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2492.mp4,895f9023fff3deff9542faf54679d1152b22.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/895f9023fff3deff9542faf54679d1152b22.png,https://static.virtuagym.com/videos/2023_id2492.mp4
192922,"Lunge forwards, alternating - Pulley behind low le",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2987.mp4,25ac19b0603bca0d2782ac72267f3ce99166.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/25ac19b0603bca0d2782ac72267f3ce99166.png,https://static.virtuagym.com/videos/2023_id2987.mp4
142972,"Hop to lateral lunge, left - HV",strength,"Quads, Hamstrings, Glutes, Calves","Lower Back, Obliques, Abs - Straight Abs",Advanced,Hydrovest,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2494.mp4,8cdd67eda63ccac922b5bfd7702ea667487f.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/8cdd67eda63ccac922b5bfd7702ea667487f.png,https://static.virtuagym.com/videos/2023_id2494.mp4
192924,"Lunge backwards, alternating - Pulley behind low l",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2988.mp4,14bf8bd88b1e4219c6d355c87f5cc59b579c.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/14bf8bd88b1e4219c6d355c87f5cc59b579c.png,https://static.virtuagym.com/videos/2023_id2988.mp4
142973,"Hop to side to lateral lunge, right - HV",strength,"Quads, Hamstrings, Glutes, Calves","Lower Back, Obliques, Abs - Straight Abs",Expert,Hydrovest,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2495.mp4,0574292cda64516477a42e1bd18850cead37.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0574292cda64516477a42e1bd18850cead37.png,https://static.virtuagym.com/videos/2023_id2495.mp4
192931,"Overhead chopper lunge position closed, left - Pul",strength,"Upper Chest, Lats, Obliques","Front Shoulders, Triceps, Biceps",Advanced,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2993.mp4,9f8ee0341147fa18964119c17a913441f095.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/9f8ee0341147fa18964119c17a913441f095.png,https://static.virtuagym.com/videos/2023_id2993.mp4
142974,Skater jump explosive - HV,strength,"Quads, Hamstrings, Calves, Glutes","Lower Back, Obliques",Advanced,Hydrovest,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2496.mp4,9b6c9ccfb9d4008fdc729029b6477536a69d.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/9b6c9ccfb9d4008fdc729029b6477536a69d.png,https://static.virtuagym.com/videos/2023_id2496.mp4
192932,"Overhead chopper lunge position open, left - Pulle",strength,"Upper Chest, Lats, Obliques","Biceps, Triceps, Front Shoulders",Advanced,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2994.mp4,e812d170ad770c7f5815eb63ee103e188453.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e812d170ad770c7f5815eb63ee103e188453.png,https://static.virtuagym.com/videos/2023_id2994.mp4
142977,"Diagonal snatch one leg step up, left - SB, Box",strength,"Quads, Obliques, Front Shoulders","Lower Back, Glutes, Hamstrings, Middle Shoulders, Triceps",Advanced,"Sandbag, Box / step",repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2522.mp4,d112252eb5416dfa4db3a7c82ce8ce12f8ca.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/d112252eb5416dfa4db3a7c82ce8ce12f8ca.png,https://static.virtuagym.com/videos/2023_id2522.mp4
192933,"Overhead chopper kneeling open stance, right - Pul",strength,"Lats, Upper Chest, Obliques","Biceps, Triceps, Front Shoulders",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2995.mp4,299f6042fbe35408459700b5f3d69a4deecb.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/299f6042fbe35408459700b5f3d69a4deecb.png,https://static.virtuagym.com/videos/2023_id2995.mp4
142978,"Snatch one leg hold step up, left - SB, Box",strength,"Obliques, Quads, Front Shoulders","Lower Back, Middle Shoulders, Triceps, Hamstrings, Glutes",Advanced,"Sandbag, Box / step",repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2523.mp4,a5389e2f49f4d2ea1d23b396b9f0a022a406.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/a5389e2f49f4d2ea1d23b396b9f0a022a406.png,https://static.virtuagym.com/videos/2023_id2523.mp4
192934,"Overhead chopper kneeling closed, left - Pulley",strength,"Upper Chest, Lats, Obliques","Biceps, Triceps, Front Shoulders",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2996.mp4,630dd4149ff86b25f9e8747a7d5ba2d25daf.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/630dd4149ff86b25f9e8747a7d5ba2d25daf.png,https://static.virtuagym.com/videos/2023_id2996.mp4
142983,Deadlift diagonal - SB,strength,"Hamstrings, Lower Back, Obliques, Glutes",Quads,Intermediate,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2529.mp4,073a9abcb3fb4bc050c0e97ff87584f16b36.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/073a9abcb3fb4bc050c0e97ff87584f16b36.png,https://static.virtuagym.com/videos/2023_id2529.mp4
192941,"Pallof press kneeling closed, left - Pulley",strength,Obliques,"Front Shoulders, Triceps, Upper Chest",Intermediate,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id3001.mp4,4735f052ed260ba31fa505c77d4c55d345a2.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/4735f052ed260ba31fa505c77d4c55d345a2.png,https://static.virtuagym.com/videos/2023_id3001.mp4
142984,"Deadlift diagonal one leg, left - SB",strength,"Quads, Hamstrings, Glutes, Lower Back, Obliques",,Advanced,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2530.mp4,bcc4a0c0fda393bd1f2ac121f4acf6c6f197.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/bcc4a0c0fda393bd1f2ac121f4acf6c6f197.png,https://static.virtuagym.com/videos/2023_id2530.mp4
192942,"Pallof press kneeling open, right - Pulley",strength,Obliques,"Triceps, Front Shoulders, Upper Chest",Intermediate,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id3002.mp4,972f68b11a83920121da168e5c7b3d9b0119.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/972f68b11a83920121da168e5c7b3d9b0119.png,https://static.virtuagym.com/videos/2023_id3002.mp4
142987,"Swing one arm, alternerend - KB, HV",strength,"Lower Back, Glutes, Obliques","Quads, Hamstrings",Expert,"Hydrovest, Kettlebell",repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2513.mp4,606868689ab67164cefce933204ae538381e.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/606868689ab67164cefce933204ae538381e.png,https://static.virtuagym.com/videos/2023_id2513.mp4
196764,"Assisted split squat, right - Pulley behind high",strength,Quads,"Hamstrings, Glutes, Lower Back",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2907m.mp4,4ffb70e00b7d9122280c1cc8c5dc23e8b1df.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/4ffb70e00b7d9122280c1cc8c5dc23e8b1df.png,https://static.virtuagym.com/videos/2023_id2907m.mp4
142989,"Pullover - FB, AB",strength,"Glutes, Lower Back, Lats",Upper Chest,Advanced,"Exercise ball, Aquaball",repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2518.mp4,527a5bbaf1700eec8c1375ff86c7bd13b9bf.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/527a5bbaf1700eec8c1375ff86c7bd13b9bf.png,https://static.virtuagym.com/videos/2023_id2518.mp4
196783,"Single hand split squats jumps, right - Pulley rig",strength,"Quads, Calves","Hamstrings, Glutes",Advanced,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id2927m.mp4,1423a53fe0084c20a4ff7cd8d6cd5ac7dd3d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1423a53fe0084c20a4ff7cd8d6cd5ac7dd3d.png,https://static.virtuagym.com/videos/2023_id2927m.mp4
142990,"Pullover - FB, SB",strength,"Glutes, Lower Back, Lats",Upper Chest,Intermediate,"Sandbag, Exercise ball",repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2516.mp4,18a5496f41e1dae5653ac95d53281a0b4956.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/18a5496f41e1dae5653ac95d53281a0b4956.png,https://static.virtuagym.com/videos/2023_id2516.mp4
196791,"Chest press standing explosive split stance, left",strength,Upper Chest,"Triceps, Front Shoulders",Intermediate,Pulley,repetition_based,3,,"8,8,8","30,30,30,30,30",2023_id2939m.mp4,fb1a4efae3b9e50a7e28fae3b797d2bc12bb.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/fb1a4efae3b9e50a7e28fae3b797d2bc12bb.png,https://static.virtuagym.com/videos/2023_id2939m.mp4
142994,"Step off rotation, right - HV, Box, MB",strength,"Quads, Obliques","Hamstrings, Glutes",Advanced,"Box / step, Hydrovest, Medicineball",repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2507.mp4,2095968cb0f84ac7b9a317dc8ab3a7ee212d.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/2095968cb0f84ac7b9a317dc8ab3a7ee212d.png,https://static.virtuagym.com/videos/2023_id2507.mp4
196794,"Bent-over row split stance, left - Pulley low",strength,Upper Back,"Biceps, Back Shoulders",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2941m.mp4,89fe2aad78133bd5a3430a52ac2782fc352c.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/89fe2aad78133bd5a3430a52ac2782fc352c.png,https://static.virtuagym.com/videos/2023_id2941m.mp4
142997,"Step off lunge rotation, right - HV, Box, MB",strength,"Obliques, Quads","Glutes, Hamstrings",Advanced,"Box / step, Medicineball, Hydrovest",repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2509.mp4,1c878cae652dfa968d24565cca36d93568b2.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1c878cae652dfa968d24565cca36d93568b2.png,https://static.virtuagym.com/videos/2023_id2509.mp4
196796,"Shoulder press split stance, right - Pulley low",strength,Front Shoulders,"Middle Shoulders, Triceps",Advanced,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2946m.mp4,56ab3674ee98e316d3f0eeb69dbcada3d6c1.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/56ab3674ee98e316d3f0eeb69dbcada3d6c1.png,https://static.virtuagym.com/videos/2023_id2946m.mp4
143000,Around the world explosive - SB,strength,"Obliques, Lower Back","Biceps, Triceps, Front Shoulders, Middle Shoulders, Back Shoulders",Intermediate,Sandbag,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2467.mp4,1bb12ca6ee666f1425d97afa3752159dffe0.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1bb12ca6ee666f1425d97afa3752159dffe0.png,https://static.virtuagym.com/videos/2023_id2467.mp4
196801,"Lat pull down kneeling, right - Pulley high",strength,Lats,Biceps,Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2950m.mp4,d4edb5014448390ccd6ad3b973b914d43608.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/d4edb5014448390ccd6ad3b973b914d43608.png,https://static.virtuagym.com/videos/2023_id2950m.mp4
143980,"Burpee to warrior, left - HV",strength,"Triceps, Front Shoulders, Upper Chest","Lower Back, Abs - Straight Abs, Quads",Advanced,Hydrovest,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2431m.mp4,3f54435bb84e3b06f14a584e50971c60e33a.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3f54435bb84e3b06f14a584e50971c60e33a.png,https://static.virtuagym.com/videos/2023_id2431m.mp4
196808,"Lunge pulldown high, left - Pulley",strength,"Lats, Biceps",,Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2953m.mp4,6b14a78fcf986ef3daa6f305313c16f95182.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6b14a78fcf986ef3daa6f305313c16f95182.png,https://static.virtuagym.com/videos/2023_id2953m.mp4
143981,"Hop and stand, left - SB",strength,"Obliques, Quads, Calves","Lower Back, Hamstrings",Advanced,Sandbag,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_id2434m.mp4,6f66f61a7fad769061bf3f200fe00d6b02cd.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6f66f61a7fad769061bf3f200fe00d6b02cd.png,https://static.virtuagym.com/videos/2023_id2434m.mp4
196809,"Pullover split squat, left - Pulley",strength,Back Shoulders,"Triceps, Lats",Advanced,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2955m.mp4,4d2d98382127a737a97914b1f3dec3f5bc32.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/4d2d98382127a737a97914b1f3dec3f5bc32.png,https://static.virtuagym.com/videos/2023_id2955m.mp4
143985,"Lunge one arm press, left - AB",strength,"Shoulders, Legs","All Abs, Lower Back",Intermediate,Aquaball,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2453m.mp4,488e427c22de860359198de27859ba86577c.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/488e427c22de860359198de27859ba86577c.png,https://static.virtuagym.com/videos/2023_id2453m.mp4
196822,"Push pull lunge position, left - Pull",strength,"Upper Back, Obliques, Upper Chest","Triceps, Biceps, Front Shoulders, Middle Shoulders, Back Shoulders",Advanced,Pulley,repetition_based,3,,"8,8,8","30,30,30,30,30",2023_id2959m.mp4,6bf67894255e274b49382db8fd62ca764c9d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6bf67894255e274b49382db8fd62ca764c9d.png,https://static.virtuagym.com/videos/2023_id2959m.mp4
143987,"Pivot step rotation, right - SB",strength,"Obliques, Quads, Hamstrings, Glutes, Calves",Lower Back,Advanced,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2470m.mp4,0892e4494089c4d207c7cd6783171e9439f9.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0892e4494089c4d207c7cd6783171e9439f9.png,https://static.virtuagym.com/videos/2023_id2470m.mp4
196827,"Rotation squat position, right - Pulley",strength,Obliques,,Intermediate,Pulley,repetition_based,3,,"8,8,8","30,30,30,30,30",2023_id2971m.mp4,48e225d5852bc5e26edda66ef1c365414fa6.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/48e225d5852bc5e26edda66ef1c365414fa6.png,https://static.virtuagym.com/videos/2023_id2971m.mp4
143988,"Scissor jumps, left - SB",strength,"Quads, Hamstrings, Glutes, Calves","Lower Back, Obliques",Expert,Sandbag,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2472m.mp4,7e83b9c5f60ad2b472d713c252d177d38c3a.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/7e83b9c5f60ad2b472d713c252d177d38c3a.png,https://static.virtuagym.com/videos/2023_id2472m.mp4
196834,"Lunge forward, right - Pulley front low right",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2982m.mp4,46d88f2df2d26dfa450809423f90904af9db.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/46d88f2df2d26dfa450809423f90904af9db.png,https://static.virtuagym.com/videos/2023_id2982m.mp4
143990,"Lunge one arm press, right - SB",strength,"Obliques, Upper Chest, Lower Chest, Quads, Hamstrings, Glutes","Front Shoulders, Triceps",Intermediate,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2474m.mp4,1381871b8a7a63666e22bfe3947656c1da4f.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1381871b8a7a63666e22bfe3947656c1da4f.png,https://static.virtuagym.com/videos/2023_id2474m.mp4
196835,"Lunge backwards, left - Pulley front low right",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2984m.mp4,e345b3fe6e2b635dae5bbcc5bbb286549c50.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e345b3fe6e2b635dae5bbcc5bbb286549c50.png,https://static.virtuagym.com/videos/2023_id2984m.mp4
143993,"Split snatch, left - SB",strength,"Front Shoulders, Quads, Hamstrings, Glutes","Lower Back, Abs - Straight Abs",Expert,Sandbag,repetition_based,3,,"10,8,6","30,30,30,30,30",2023_id2478m.mp4,2b3d01190be4bc13846f02b6a927f9df453e.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/2b3d01190be4bc13846f02b6a927f9df453e.png,https://static.virtuagym.com/videos/2023_id2478m.mp4
196836,"Lunge forward, left - Pulley behind low right",strength,Quads,"Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"12,12,12","30,30,30,30,30",2023_id2985m.mp4,0b03f9bd3751e473502f29067b500d6efdfe.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/0b03f9bd3751e473502f29067b500d6efdfe.png,https://static.virtuagym.com/videos/2023_id2985m.mp4
143994,"One leg clean to lunge, left - SB",strength,"Quads, Hamstrings, Glutes, Biceps","Lower Back, Abs - Straight Abs",Expert,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2479m.mp4,e52ba90e7be5c9ac86b4d4b288250c4aacc2.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/e52ba90e7be5c9ac86b4d4b288250c4aacc2.png,https://static.virtuagym.com/videos/2023_id2479m.mp4
200597,"Pallof press split squat stance closed, right",strength,Obliques,"Quads, Glutes, Hamstrings",Intermediate,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id3004.mp4,64b7a9008bc53e6f568f134758ac48d0b0af.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/64b7a9008bc53e6f568f134758ac48d0b0af.png,https://static.virtuagym.com/videos/2023_id3004.mp4
143996,"One leg squat multi direction, right - SB",strength,"Quads, Hamstrings, Glutes","Lower Back, Obliques",Advanced,Sandbag,repetition_based,3,,"10,10,10","30,30,30,30,30",2023_id2482m.mp4,1fbc57bdec679e4a4583177e1719a8a094c6.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/1fbc57bdec679e4a4583177e1719a8a094c6.png,https://static.virtuagym.com/videos/2023_id2482m.mp4
200600,"Pallof press split squat stance open, left",strength,Obliques,"Quads, Hamstrings, Glutes",Intermediate,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id3005.mp4,6e70a3767936c81878c53d037cbea9edcc5a.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/6e70a3767936c81878c53d037cbea9edcc5a.png,https://static.virtuagym.com/videos/2023_id3005.mp4
143997,"One arm bent-over row single leg, right - SB",strength,"Lower Back, Lats","Quads, Obliques",Advanced,Sandbag,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2466m.mp4,33d93d41f8665d6040e05ad9a1cc2c62d0bb.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/33d93d41f8665d6040e05ad9a1cc2c62d0bb.png,https://static.virtuagym.com/videos/2023_id2466m.mp4
200601,Pallof press squat stance - Pulley left low,strength,Obliques,"Quads, Hamstrings, Lower Back, Glutes",Intermediate,Pulley,repetition_based,3,,"15,15,15","30,30,30,30,30",2023_id3006.mp4,3441eb72b1d999f7f833a70cf8587cdd8f2d.png,FALSE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/3441eb72b1d999f7f833a70cf8587cdd8f2d.png,https://static.virtuagym.com/videos/2023_id3006.mp4
143999,"Turkish get up, left - HV",strength,"Quads, Obliques","Lower Back, Abs - Straight Abs, Hamstrings, Glutes",Advanced,Hydrovest,repetition_based,3,,"12,10,8","30,30,30,30,30",2023_id2490m.mp4,87d2476f516c70567d86f4a532a802283cd7.png,TRUE,TRUE,https://static.virtuagym.com/v29522/thumb/activity/thumbnail/87d2476f516c70567d86f4a532a802283cd7.png,https://static.virtuagym.com/videos/2023_id2490m.mp4
