id,exercise_name,category_name,primary_muscle_name,secondary_muscle_name,difficulty,equipment_name,exercise_type,sets,seconds_per_set,repetitions_per_set,rest_between_set,video_url_male,thumbnail_male,primary_joint_name,visible_for,exercise_intensity,intensity_value,distance,speed,met_id,gif_url,created_by,updated_by,created_by_type,updated_by_type,is_deleted
6452,"Overhead split squat, right - Barbell",strength,"Quads, Glutes",,Novice,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob035.mp4,https://uploads.fitnfi.com/exercises/thumbnails/309302d82dbd27c423696ac0951a08970003.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
327,"Wii Fit, in general",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/7513dafcf81b260d8631e6f2010c1fe1.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9682,"Bear hug reverse lunge, right - SB",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb047m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/19df484091415ae60307ba9d8e5c3f4c341f.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
451,ShakeWeight Exercise,cardio,Arms,Back,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/21a697b42094c787d53f3600e0c8f8a3.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7637,Lunge walk press - KBs,strength,"Quads, Glutes, Shoulders",Legs,Intermediate,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact115.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cf3d019ff67e1b86b50cb551ea8112097093.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
468,Hip N Thigh,cardio,"Legs, Glutes",,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/67374113c0e2a581fb4dcd8b5c2b9786.png,Hip,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6974,"Goblet reverse lunge, alternated - DB",strength,"Quads, Glutes",,Intermediate,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob085a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1c7a300faec77aa0d3e6ccdcacf5f441d381.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
13663,"Exorotation 90 degrees abduction, left - Pulley",strength,Back Shoulders,"Back, Shoulders",Beginner,Pulley,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kv012m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/eec98d71d6b29fe893b9bfe548dccd58882c.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9679,Lunge walk shouldering and overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb046.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c18cc0acacc73a96c1025ada964af7c1dce8.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17349,Ball rollout  - FB,strength,All Abs,"Chest, Arms, Back",Intermediate,Exercise ball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0060.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0fccd7ae85bd34ca2b1706291e07c6a3125b.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7630,"Goblet lateral star lunge, left - KB",strength,Quads,,Beginner,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact096.mp4,https://uploads.fitnfi.com/exercises/thumbnails/7bfe35a73ef5d2593260fed822185ad93fd1.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
717,"One leg vertical jumps, left",strength,Quads,"Glutes, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0182.mp4,https://uploads.fitnfi.com/exercises/thumbnails/562b86091b557bc9bddc4ac39727408bfb9a.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
3857,"Short swing, right - KB",strength,"Quads, Glutes, Lower Back","All Abs, Biceps",Intermediate,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kb008m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2b1cda5cd71348e65135c83ba610d325bea3.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7796,"Side plank static, right - BB",strength,Obliques,Adductor,Novice,Bodybow,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/bodyb019tm.mp4,https://uploads.fitnfi.com/exercises/thumbnails/759bbd2d03da8ea4507484d7ee64eb584cf9.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6447,"Overhead lunge, right - FB",strength,"Quads, Glutes",,Novice,Exercise ball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob032.mp4,https://uploads.fitnfi.com/exercises/thumbnails/fa6e4360a6c3a9ee2508f73e677ce3f5043d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
108,"Canoeing, left",cardio,Cardiovascular System,Arms,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/id4221.mp4,https://uploads.fitnfi.com/exercises/thumbnails/492f4abb2706a7e43b99e4e0a5257b68a710.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16074,"Shoulder adduction standing, right  - Pulley",strength,Shoulders,,Beginner,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0030.mp4,https://uploads.fitnfi.com/exercises/thumbnails/cd0464a15b9f1ec796c6950fac00981cdb4e.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
15801,"Step up high, alternated - DBs, Box",strength,Quads,"Glutes, Hamstrings",Beginner,Box / step,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0009.mp4,https://uploads.fitnfi.com/exercises/thumbnails/99a05b0ea74413e10b7639d7019cb82dc406.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7501,"Shoulder lunge, left - SB",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb011m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/32fd2cb5e58ab45c85f54093e5798ff1fffb.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
4981,billiards,cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0142.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ce7a808775f3b4cf1ad79a87f82714ae2c2f.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9683,"Bear hug reverse lunge, alternated - SB",strength,Quads,Glutes,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb047a.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a8a56990cc96748dcdf19f2a23bc76117840.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
13657,"Exorotation 45 degrees abductie, left - Pulley",strength,Back Shoulders,"Back, Shoulders",Beginner,Pulley,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kv009m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/034e1b3483730330770a8293d879666a2325.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9208,Squat double shouldering - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb023.mp4,https://uploads.fitnfi.com/exercises/thumbnails/85c70b88f67a9dd9da6201de5fc958844b25.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10460,"One foot skipping, right - JR",cardio,"Cardiovascular System, Calves",,Beginner,Cardio,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kettler076m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/377d9b90fd21a9fa0c7fc534e4ab3119f471.png,Ankle,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7641,"Goblet lateral lunge, right - KB",strength,"Quads, Glutes",Legs,Beginner,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact117m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/883db819769c97f67d8d870f9ed7a48fc704.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
5964,MMA,cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/4d0db156cae47f1ba56d54246d2c51e6.jpg,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
17340,"Balanced one leg deadlift, right - Barbell",strength,"Lower Back, Quads, Glutes",,Advanced,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0050m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/45a08ea887face3282a4aa04895587acc78a.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
480,"Kinect, Your Shape Fitness",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/0b7f022156d8bf5dbf2f918ef97a11d1.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
3916,"One hand burpee, right",strength,"Quads, Abs - Straight Abs","Glutes, Hamstrings, Lower Back",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0062.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e1c26b6b2c518498ef24c0d67376a04f9d5f.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
127,"Snowboarding, high intensity",cardio,Cardiovascular System,Legs,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0120.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a65dfc1264bfb2e3a4014c824c979c0cb15a.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9678,Lunge walk overhead and headlock - SBs,strength,"Quads, Front Shoulders, Middle Shoulders","Glutes, Hamstrings, Obliques",Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb045m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6ff8bd8b9b68f996c7a8194934f4c2f85f15.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16084,"Shoulder exorotation side, left - DB",strength,Shoulders,,Beginner,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0034m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ffe360606ff97bf43fa9179e31cd9bba30b5.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9209,Squat double suitcase - SBs,strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb024.mp4,https://uploads.fitnfi.com/exercises/thumbnails/a5f3869afbf5073809e60241a70d936312a0.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
329,"Wii Fit, Muscle Workout",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/a96d8b1d908063e443bcbebbb8c9a21a.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7798,"Thruster bottom up, left - KB",strength,"Quads, Glutes, Shoulders",Triceps,Novice,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact040m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2a4fd739e18ce6cb9c391a3bd0c8773af626.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
136,"Sailing, recreational",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0138.mp4,https://uploads.fitnfi.com/exercises/thumbnails/5103fd085870081f98a667b7ac09ba9db2e5.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
706,"One arm throw, right - MB",strength,"Arms, Shoulders","Chest, Back",Beginner,Medicineball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_ozp013.mp4,https://uploads.fitnfi.com/exercises/thumbnails/059e086a83e7e30ef1545229c326164b5692.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
321,"Machine Dance, high intensity",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0118.mp4,https://uploads.fitnfi.com/exercises/thumbnails/eb4a39fea7bf8cb1b4369136f007043223d9.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
1960,Head raise straight up on back,strength,Neck,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_xs009.mp4,https://uploads.fitnfi.com/exercises/thumbnails/42e0b3992ade268c822155fb9a6aa9506a76.png,Neck,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
977,Hang power clean and strict press - Barbell,strength,"Shoulders, Quads","Back, Legs",Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0183.mp4,https://uploads.fitnfi.com/exercises/thumbnails/10ec3b6117ab2d2efbc7d00756c3e47832cc.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
2309,Head raise rotation on back,strength,Neck,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_xs010.mp4,https://uploads.fitnfi.com/exercises/thumbnails/2680bfd497c93a34b153c7ee5564bb5775c1.png,Neck,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
13662,"Exorotation 90 degrees abduction, right - Pulley",strength,Back Shoulders,"Shoulders, Back",Beginner,Pulley,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kv012.mp4,https://uploads.fitnfi.com/exercises/thumbnails/14afe7e4f34db0c5f154695496ef8d4add08.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
18253,Pull up lying - Rig,strength,Upper Back,"Biceps, Lats, Back Shoulders",Novice,Rig,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0466.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c79046ac455bdd101bce3b4d45b884896866.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6437,"Upper body rotation, left",strength,Obliques,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact023.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1512d300ddf89358e249e4b51e6348fed00e.png,"Core,Spine",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8737,Farmers walk overhead and suitcase - SB,strength,"Front Shoulders, Middle Shoulders, Quads","Obliques, Hamstrings, Glutes, Forearms",Advanced,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb018.mp4,https://uploads.fitnfi.com/exercises/thumbnails/507da861f9308c509de0944832aab11968f4.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
10693,"Trampoline, interval",strength,Legs,"All Abs, Lower Back",Beginner,Trampoline,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_oa007.mp4,https://uploads.fitnfi.com/exercises/thumbnails/405a2b9d6180b8068095a72d295fe3a59c9c.png,Core,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16075,"Shoulder adduction standing, left - Pulley",strength,Shoulders,,Beginner,Strength Machines - Weight stack,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0030m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/12a3d877ce742e1431ecbaf7a7d8f4d8bd4e.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
290,Inline Hockey,cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/e8a8332374df0747b9be9ed3bc0b94d7.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6448,"Overhead lunge, left - FB",strength,"Quads, Glutes",,Novice,Exercise ball,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob032m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/60ea9ab353e0633672ac7db695d836b1222d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
60,Table Football,cardio,Cardiovascular System,Arms,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0133.mp4,https://uploads.fitnfi.com/exercises/thumbnails/397b912a10ade99a9a72df69f9b01140a499.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7318,"Goblet star lunge, right  - KB",strength,Quads,,Beginner,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_impact093.mp4,https://uploads.fitnfi.com/exercises/thumbnails/5d5e6a6b1c42ed097bc4eadb8c13b12cc82b.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
15822,"Lunge to shoulder press, left - DBs",strength,"Shoulders, Quads, Glutes",Arms,Intermediate,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0019m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6ada85d17a9e6b64a66198abcd323b6a808d.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
686,"Split Jerk,behind - Barbell",strength,"Shoulders, Legs",Triceps,Advanced,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_ozp038.mp4,https://uploads.fitnfi.com/exercises/thumbnails/ea83417a498c8e206d3c87ba3b8d2649f604.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
7316,"Star lunge, right",strength,Quads,"Glutes, Hamstrings",Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/impact017.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4ca4642c0fdf55b170c3395d197bd4c4147d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9684,Farmers walk double overhead - SBs,strength,"Quads, Front Shoulders, Middle Shoulders","Obliques, Hamstrings, Glutes",Intermediate,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb048.mp4,https://uploads.fitnfi.com/exercises/thumbnails/20aed263bdf16cd1e5904037ece7dae414df.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
72,"Hockey indoor, recreational",cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0125.mp4,https://uploads.fitnfi.com/exercises/thumbnails/1a69283527430b6c7f67b5820e5c9661487e.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9686,Farmers walk double headlock - SBs,strength,Quads,"Obliques, Glutes, Hamstrings, Biceps",Beginner,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb050.mp4,https://uploads.fitnfi.com/exercises/thumbnails/4b9514c14e0bd69152714619f512063d94aa.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
16083,"Shoulder exorotation side, right - DB",strength,Shoulders,,Beginner,Dumbbells,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0034.mp4,https://uploads.fitnfi.com/exercises/thumbnails/0e07eb2eda3a03fbd0ecbfaa9a51f3b282df.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9214,Squat double overhead - SBs,strength,"Quads, Glutes",,Advanced,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb027.mp4,https://uploads.fitnfi.com/exercises/thumbnails/e64b6247161ca9ececba71764276aecfc34f.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
13656,"Exorotation 45 degrees abductie, right - Pulley",strength,Shoulders,Back,Beginner,Pulley,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_kv009.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c8452837789d9539bb2f34b97951fede7806.png,Shoulder,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9207,Squat double headlock - SBs,strength,Quads,"Glutes, Hamstrings",Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb022.mp4,https://uploads.fitnfi.com/exercises/thumbnails/fc739bc6037cb46a507c1242ab66258080a2.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
324,"Wii, Sports Boxing",cardio,,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/5ab11c82529c3e512d1fcd01cc9d3757.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
6959,"Goblet lunge, left - KB",strength,"Glutes, Quads",,Intermediate,Kettlebell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_rob086m.mp4,https://uploads.fitnfi.com/exercises/thumbnails/f1707dbb746545650af652d1187d4f2e7187.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
328,"Wii Fit, Yoga",cardio,Full Body,,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/d9577a34258a5918079bf3189e4bfd55.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
698,Quick drop - Barbell,strength,"Quads, Glutes, Shoulders, Lower Back",Legs,Intermediate,Barbell,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_id0043.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c389a1d88479041999e2d78d7a8242b56b25.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
109,"Canoeing, competition",cardio,Cardiovascular System,Arms,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",,https://uploads.fitnfi.com/exercises/thumbnails/1144fdf85344fc4d07b39b71c6886157.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
9210,"Squat suitcase, right - SB",strength,"Quads, Glutes",,Intermediate,Sandbag,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb025.mp4,https://uploads.fitnfi.com/exercises/thumbnails/67aa6c86d2d5d49f6d92bb9b050c8bbc627d.png,"Hip,Knee",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
82,Rapelling,cardio,Cardiovascular System,Full Body,Novice,,repetition_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sid0121.mp4,https://uploads.fitnfi.com/exercises/thumbnails/c03a59f1873fb9ed41a7bda4d2b02f397291.png,Combination,everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
8735,Farmers walk shoulder and suitcase - SB,strength,Quads,"Obliques, Glutes, Hamstrings, Biceps, Forearms",Intermediate,Sandbag,time_based,3,"{60.60,60}","{10,10,10}","{45, 45, 45}",https://uploads.fitnfi.com/exercises/videos/2023_sb017.mp4,https://uploads.fitnfi.com/exercises/thumbnails/6c9c9db53003c85135dfc218958fd72bd694.png,"Hip,Knee,Shoulder",everyone_in_my_gym,max_intensity,,,,,,,,admin,admin,FALSE
